Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen
MALLAT,47.23,0.475,100,86.3539,55,2345,1024,0.8,1
MALLAT,51.18,0.261,100,87.5906,55,2345,1024,0.8,1
MALLAT,51.9,0.409,100,89.7228,55,2345,1024,0.8,1
MALLAT,33.44,0.344,100,89.936,55,2345,1024,0.8,1
MALLAT,34.33,0.422,100,78.081,55,2345,1024,0.8,1
MALLAT,33.16,0.454,100,90.5757,55,2345,1024,0.8,1
MALLAT,37.13,0.28,100,91.3433,55,2345,1024,0.8,1
MALLAT,45.71,0.381,100,86.226,55,2345,1024,0.8,1
MALLAT,40.13,0.297,100,90.1919,55,2345,1024,0.8,1
MALLAT,33.92,0.369,100,90.1493,55,2345,1024,0.8,1
MALLAT,52.06,0.399,100,87.548,55,2345,1024,0.8,1
MALLAT,45.72,0.525,100,86.2687,55,2345,1024,0.8,1
MALLAT,68.06,0.44,100,87.4627,55,2345,1024,0.8,1
MALLAT,104.9,0.382,100,84.3923,55,2345,1024,0.8,1
MALLAT,32.15,0.229,100,87.9318,55,2345,1024,0.8,1
MALLAT,48.63,0.217,100,89.9787,55,2345,1024,0.8,1
MALLAT,59.22,0.356,100,90.064,55,2345,1024,0.8,1
MALLAT,52.31,0.47,100,90.1493,55,2345,1024,0.8,1
MALLAT,79.05,0.328,100,88.145,55,2345,1024,0.8,1
MALLAT,58.13,0.296,100,90.8742,55,2345,1024,0.8,1
MALLAT,52.82,0.395,100,86.0128,55,2345,1024,0.8,1
MALLAT,82.53,0.548,100,76.3753,55,2345,1024,0.8,1
MALLAT,76.65,0.262,100,88.9552,55,2345,1024,0.8,1
MALLAT,68.81,0.342,100,86.5245,55,2345,1024,0.8,1
MALLAT,32.27,0.318,100,84.5203,55,2345,1024,0.8,1
MALLAT,26.34,0.232,100,88.0171,55,2345,1024,0.8,1
MALLAT,25.9,0.255,100,86.4819,55,2345,1024,0.8,1
MALLAT,39.87,0.246,100,89.2537,55,2345,1024,0.8,1
MALLAT,48.12,0.287,100,90.7889,55,2345,1024,0.8,1
MALLAT,86.64,0.296,100,85.8422,55,2345,1024,0.8,1
MALLAT,51.93,0.291,100,92.1962,55,2345,1024,0.8,1
MALLAT,52.55,0.468,100,88.145,55,2345,1024,0.8,1
MALLAT,46.26,0.566,100,85.3731,55,2345,1024,0.8,1
MALLAT,71.49,0.41,100,79.3177,55,2345,1024,0.8,1
MALLAT,66.28,0.299,100,86.7377,55,2345,1024,0.8,1
MALLAT,53.08,0.408,100,85.0746,55,2345,1024,0.8,1
MALLAT,90.38,0.428,100,86.6525,55,2345,1024,0.8,1
MALLAT,48.67,0.336,100,90.6183,55,2345,1024,0.8,1
MALLAT,45.9,0.28,100,88.0171,55,2345,1024,0.8,1
MALLAT,48.79,0.408,100,84.0938,55,2345,1024,0.8,1
MALLAT,38.46,0.229,100,82.7292,55,2345,1024,0.8,1
MALLAT,51.68,0.377,100,89.3817,55,2345,1024,0.8,1
MALLAT,53.12,0.295,100,87.548,55,2345,1024,0.8,1
MALLAT,79.64,0.499,100,82.3454,55,2345,1024,0.8,1
MALLAT,53.71,0.289,100,82.2601,55,2345,1024,0.8,1
MALLAT,56.03,0.333,100,88.2729,55,2345,1024,0.8,1
MALLAT,46.19,0.287,100,84.8614,55,2345,1024,0.8,1
MALLAT,35.18,0.262,100,86.9083,55,2345,1024,0.8,1
MALLAT,42.62,0.285,100,89.2537,55,2345,1024,0.8,1
MALLAT,57.38,0.353,100,90.5757,55,2345,1024,0.8,1
MALLAT,71.82,0.501,100,88.0597,55,2345,1024,0.8,1
MALLAT,55.57,0.352,100,90.6183,55,2345,1024,0.8,1
MALLAT,139.67,0.35,100,84.9467,55,2345,1024,0.8,1
MALLAT,26.02,0.139,100,85.2026,55,2345,1024,0.8,1
MALLAT,33.37,0.358,100,89.1258,55,2345,1024,0.8,1
MALLAT,46.58,0.607,100,89.8507,55,2345,1024,0.8,1
MALLAT,43.97,0.316,100,86.0981,55,2345,1024,0.8,1
MALLAT,37.34,0.3,100,90.3198,55,2345,1024,0.8,1
MALLAT,45.65,0.542,100,92.0256,55,2345,1024,0.8,1
MALLAT,48.46,0.351,100,88.5288,55,2345,1024,0.8,1
MALLAT,74.51,0.611,100,86.0981,55,2345,1024,0.8,1
MALLAT,54.28,0.377,100,84.307,55,2345,1024,0.8,1
MALLAT,142.24,0.487,100,86.0554,55,2345,1024,0.8,1
MALLAT,66.49,0.476,100,89.1684,55,2345,1024,0.8,1
MALLAT,106.27,0.311,100,78.209,55,2345,1024,0.8,1
MALLAT,139.17,0.536,100,87.5053,55,2345,1024,0.8,1
MALLAT,136.8,0.594,100,82.7719,55,2345,1024,0.8,1
MALLAT,142.54,0.559,100,86.7377,55,2345,1024,0.8,1
Meat,1.39,0.002,100,85,60,60,448,0.9,1
Meat,1.44,0.004,100,76.6667,60,60,448,0.9,1
Meat,2.11,0.007,100,90,60,60,448,0.9,1
Meat,2.24,0.007,100,83.3333,60,60,448,0.9,1
Meat,1.21,0.003,100,83.3333,60,60,448,0.9,1
Meat,1.23,0.003,100,86.6667,60,60,448,0.9,1
Meat,1.5,0.004,100,83.3333,60,60,448,0.9,1
Meat,1.62,0.004,100,81.6667,60,60,448,0.9,1
Meat,1.66,0.005,100,86.6667,60,60,448,0.9,1
Meat,1.68,0.006,100,91.6667,60,60,448,0.9,1
Meat,1.79,0.003,100,93.3333,60,60,448,0.9,1
Meat,1.64,0.004,100,88.3333,60,60,448,0.9,1
Meat,1.74,0.006,100,90,60,60,448,0.9,1
Meat,1.84,0.006,100,76.6667,60,60,448,0.9,1
Meat,1.12,0.002,100,81.6667,60,60,448,0.9,1
Meat,1.77,0.006,100,81.6667,60,60,448,0.9,1
Meat,2.56,0.006,100,83.3333,60,60,448,0.9,1
Meat,1.64,0.006,100,91.6667,60,60,448,0.9,1
Meat,1.71,0.004,100,83.3333,60,60,448,0.9,1
Meat,2,0.005,100,83.3333,60,60,448,0.9,1
Meat,1.45,0.003,100,76.6667,60,60,448,0.9,1
Meat,1.59,0.004,100,90,60,60,448,0.9,1
Meat,1.6,0.004,100,85,60,60,448,0.9,1
Meat,1.12,0.004,100,83.3333,60,60,448,0.9,1
Meat,1.32,0.002,100,91.6667,60,60,448,0.9,1
Meat,1.37,0.004,100,76.6667,60,60,448,0.9,1
Meat,1.64,0.003,100,85,60,60,448,0.9,1
Meat,1.67,0.003,100,83.3333,60,60,448,0.9,1
Meat,1.79,0.004,100,78.3333,60,60,448,0.9,1
Meat,1,0.003,100,81.6667,60,60,448,0.9,1
Meat,1.25,0.005,100,83.3333,60,60,448,0.9,1
Meat,1.63,0.003,100,83.3333,60,60,448,0.9,1
Meat,1.64,0.004,100,83.3333,60,60,448,0.9,1
Meat,1.78,0.006,100,91.6667,60,60,448,0.9,1
Meat,1.25,0.002,100,83.3333,60,60,448,0.9,1
Meat,1.7,0.004,100,86.6667,60,60,448,0.9,1
Meat,1.99,0.006,100,83.3333,60,60,448,0.9,1
Meat,2.1,0.009,100,83.3333,60,60,448,0.9,1
Meat,2.11,0.006,100,88.3333,60,60,448,0.9,1
Meat,1.25,0.002,100,80,60,60,448,0.9,1
Meat,1.29,0.003,100,86.6667,60,60,448,0.9,1
Meat,1.61,0.006,100,83.3333,60,60,448,0.9,1
Meat,1.63,0.003,100,78.3333,60,60,448,0.9,1
Meat,1.7,0.006,100,76.6667,60,60,448,0.9,1
Meat,1.78,0.004,100,88.3333,60,60,448,0.9,1
Meat,1.8,0.003,100,85,60,60,448,0.9,1
Meat,1.87,0.006,100,86.6667,60,60,448,0.9,1
Meat,2.14,0.008,100,83.3333,60,60,448,0.9,1
Meat,1.31,0.003,100,86.6667,60,60,448,0.9,1
Meat,1.64,0.003,100,91.6667,60,60,448,0.9,1
Meat,2.11,0.004,100,80,60,60,448,0.9,1
Meat,2.14,0.014,100,90,60,60,448,0.9,1
Meat,1.28,0.003,100,91.6667,60,60,448,0.9,1
Meat,1.97,0.008,100,83.3333,60,60,448,0.9,1
Meat,2.33,0.007,100,83.3333,60,60,448,0.9,1
Meat,1.76,0.004,100,91.6667,60,60,448,0.9,1
Meat,1.8,0.004,100,83.3333,60,60,448,0.9,1
Meat,2.03,0.006,100,86.6667,60,60,448,0.9,1
Meat,1.65,0.003,100,88.3333,60,60,448,0.9,1
Meat,1.77,0.003,100,83.3333,60,60,448,0.9,1
Meat,1.88,0.004,100,86.6667,60,60,448,0.9,1
Meat,1.05,0.003,100,76.6667,60,60,448,0.9,1
Meat,1.46,0.004,100,88.3333,60,60,448,0.9,1
Meat,1.6,0.005,100,90,60,60,448,0.9,1
Meat,1.68,0.006,100,81.6667,60,60,448,0.9,1
Meat,1.8,0.003,100,85,60,60,448,0.9,1
Meat,1.91,0.008,100,83.3333,60,60,448,0.9,1
Meat,1.32,0.003,100,91.6667,60,60,448,0.9,1
Meat,1.42,0.003,100,83.3333,60,60,448,0.9,1
Meat,1.51,0.006,100,91.6667,60,60,448,0.9,1
Meat,1.6,0.004,100,78.3333,60,60,448,0.9,1
Meat,1.76,0.007,100,93.3333,60,60,448,0.9,1
Meat,1.22,0.003,100,88.3333,60,60,448,0.9,1
Meat,1.53,0.004,100,81.6667,60,60,448,0.9,1
Meat,1.97,0.007,100,80,60,60,448,0.9,1
Meat,2.07,0.006,100,83.3333,60,60,448,0.9,1
Meat,2.31,0.006,100,88.3333,60,60,448,0.9,1
Meat,1.13,0.003,100,78.3333,60,60,448,0.9,1
Meat,1.31,0.002,100,86.6667,60,60,448,0.9,1
Meat,1.37,0.006,100,81.6667,60,60,448,0.9,1
Meat,1.52,0.007,100,81.6667,60,60,448,0.9,1
Meat,1.6,0.003,100,86.6667,60,60,448,0.9,1
Meat,1.63,0.005,100,81.6667,60,60,448,0.9,1
Meat,1.68,0.004,100,88.3333,60,60,448,0.9,1
Meat,1.72,0.006,100,81.6667,60,60,448,0.9,1
Meat,1.97,0.005,100,78.3333,60,60,448,0.9,1
Meat,2.67,0.004,100,78.3333,60,60,448,0.9,1
Meat,1.45,0.003,100,80,60,60,448,0.9,1
Meat,1.76,0.005,100,91.6667,60,60,448,0.9,1
Meat,1.82,0.008,100,81.6667,60,60,448,0.9,1
Meat,1.91,0.006,100,80,60,60,448,0.9,1
Meat,1.26,0.002,100,90,60,60,448,0.9,1
Meat,2.53,0.005,100,88.3333,60,60,448,0.9,1
Meat,2.58,0.007,100,83.3333,60,60,448,0.9,1
Meat,1.67,0.002,100,86.6667,60,60,448,0.9,1
Meat,1.82,0.004,100,83.3333,60,60,448,0.9,1
Meat,1.98,0.006,100,86.6667,60,60,448,0.9,1
Meat,1.48,0.004,100,78.3333,60,60,448,0.9,1
Meat,1.87,0.004,100,86.6667,60,60,448,0.9,1
Meat,2,0.004,100,91.6667,60,60,448,0.9,1
MiddlePhalanxOutlineAgeGroup,113.75,0.029,100,73,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,107.98,0.029,100,72.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,121.58,0.028,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,119.54,0.027,100,73,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,132.83,0.032,100,71.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,140.52,0.021,100,70.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,130.99,0.024,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,135.1,0.026,100,69.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,148.66,0.016,100,72.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,164.67,0.027,100,74.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,98,0.016,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,107.7,0.033,100,74,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,109.98,0.026,100,73.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,185.5,0.023,100,74.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,188.25,0.025,100,72.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,192.69,0.037,100,73.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,128.43,0.023,100,69,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,156.53,0.033,100,75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,112.92,0.025,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,158.1,0.022,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,118.39,0.025,100,74.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,80.46,0.016,100,75.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,162.87,0.031,100,76.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,222.55,0.035,100,71.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,113.53,0.023,100,72.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,117.54,0.033,100,73.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,204.27,0.045,100,72.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,112.14,0.016,100,73.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,135.47,0.021,100,72.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,117.32,0.026,100,70.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,168.38,0.026,100,72,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,155.13,0.037,100,76.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,75.57,0.011,100,72,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,105.48,0.027,100,72.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,166.17,0.032,100,76.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,105.52,0.023,100,71.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,155.52,0.021,100,73.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,166.53,0.026,100,75.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,124.49,0.021,100,72,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,117.97,0.019,100,70.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,125.17,0.012,100,73.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,94.69,0.027,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,159.5,0.036,100,66.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,168.99,0.024,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,95.43,0.015,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,111.55,0.019,100,73.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,305.8,0.037,100,75.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,178,0.021,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,137.78,0.019,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,131.9,0.017,100,76,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,168.83,0.015,100,73,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,385.9,0.034,100,74,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,89.94,0.013,100,73.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,256.58,0.031,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,135.64,0.026,100,73,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,108.88,0.022,100,70.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,92.28,0.013,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,111.44,0.016,100,75.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,210.87,0.034,100,71.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,157.3,0.032,100,74,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,93.42,0.021,100,70.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,143.14,0.024,100,70.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,123.54,0.015,100,71.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,174.86,0.032,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,77.26,0.012,100,72.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,157.17,0.034,100,74.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,107.05,0.028,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,165.67,0.032,100,71,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,186.93,0.026,100,75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,83.12,0.014,100,74.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,163.98,0.022,100,71.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,120.52,0.03,100,73.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,87.01,0.014,100,74.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,114.12,0.035,100,72.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,140.23,0.018,100,74.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,356.86,0.026,100,71,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,79.58,0.015,100,72.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,96.11,0.013,100,71.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,137.96,0.028,100,72.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,81.61,0.011,100,70.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,91.78,0.014,100,73.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,125.58,0.027,100,72.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,221.04,0.027,100,72.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,158.42,0.02,100,73,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,159.61,0.033,100,74,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,118.66,0.022,100,69.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,172,0.02,100,73.75,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,133.58,0.014,100,73.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,116.21,0.019,100,74.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,118.11,0.026,100,71.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,119.21,0.029,100,77.25,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,127.55,0.021,100,65,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,122.08,0.019,100,74,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,136.56,0.021,100,70,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,272.01,0.026,100,74.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,206.8,0.027,100,70,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,180.08,0.027,100,74.5,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,188.25,0.017,100,73,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,181.28,0.027,100,74,154,400,80,0.7,1
MiddlePhalanxOutlineAgeGroup,396.03,0.038,100,70.75,154,400,80,0.7,1
MiddlePhalanxOutlineCorrect,104.61,0.024,100,69.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,116.22,0.033,99.6564,68.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,102.24,0.025,100,64.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,111.01,0.014,99.6564,71.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,149.55,0.033,99.6564,61.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,118.1,0.021,99.6564,68.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,122.27,0.02,99.6564,65,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,138.19,0.025,100,73.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,105.41,0.018,100,68.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,134.38,0.037,100,68.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,136.45,0.039,100,64,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,167.93,0.024,100,70.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,116.75,0.024,100,68.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,125.07,0.016,100,68.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,92.55,0.012,100,71.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,135.08,0.025,100,71.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,118.15,0.019,100,69.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,130.96,0.033,99.6564,70.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,109.67,0.025,100,69.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,144.09,0.025,99.6564,66.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,146.96,0.025,100,68.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,122.16,0.034,100,70.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,145.32,0.023,100,67.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,123.29,0.019,100,69.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,119.19,0.025,99.6564,69.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,121.92,0.024,100,72.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,112.32,0.025,99.6564,70.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,72.18,0.017,100,69.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,130.8,0.029,100,69.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,126.5,0.024,100,66,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,119.79,0.027,100,70.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,113.53,0.032,100,69.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,102.94,0.019,100,68.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,97.49,0.028,100,68.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,114.77,0.024,100,72.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,102.27,0.034,100,68.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,134.83,0.029,100,68.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,131.7,0.021,100,67.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,128.01,0.015,99.6564,62.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,129.35,0.021,100,69,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,170.63,0.028,100,69,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,105.04,0.027,100,69.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,130.38,0.026,100,72.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,91.55,0.013,99.6564,69.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,139.02,0.025,100,72.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,126.76,0.025,100,68.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,105.93,0.02,100,65.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,119.95,0.032,100,68.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,134.6,0.024,100,70,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,110.09,0.016,100,69.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,106.81,0.03,100,69.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,122.97,0.028,100,66.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,94.72,0.013,100,72,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,111.16,0.025,100,69.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,131.97,0.037,99.6564,72.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,135.41,0.026,99.6564,67.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,130.15,0.025,99.6564,67.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,121.63,0.023,100,71.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,141.9,0.026,99.6564,69,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,124.98,0.018,100,71.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,137.75,0.025,99.6564,71.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,133.06,0.024,100,70.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,129.11,0.032,100,62.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,116.02,0.019,99.6564,65.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,113.72,0.018,99.6564,65.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,91.45,0.013,100,72.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,123.54,0.025,99.6564,71.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,83.51,0.013,100,68.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,131.77,0.024,100,70.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,116.78,0.017,100,70.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,123.63,0.023,100,68.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,110.69,0.016,99.6564,73,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,93.81,0.018,100,68,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,117.23,0.019,100,70.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,90.38,0.015,100,70.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,169.49,0.025,99.6564,69,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,137.05,0.021,100,71.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,145.59,0.018,100,72,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,118.32,0.016,100,66.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,126.15,0.022,99.6564,68.1667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,105.25,0.026,100,63.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,164.58,0.034,100,71.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,144.61,0.023,100,71.5,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,125.01,0.019,100,72,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,143,0.023,100,67.3333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,143.42,0.028,100,71.8333,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,116.18,0.022,100,70.6667,291,600,80,0.9,1
MiddlePhalanxOutlineCorrect,93.66,0.031,100,70.5,291,600,80,0.9,1
