Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen
ECGFiveDays,0.48,0.026,100,98.6063,23,861,136,0.25,0.67
ECGFiveDays,0.53,0.043,100,99.187,23,861,136,0.25,0.67
ECGFiveDays,0.33,0.026,100,98.1417,23,861,136,0.25,0.67
ECGFiveDays,0.43,0.025,100,99.187,23,861,136,0.25,0.67
ECGFiveDays,0.51,0.044,100,98.1417,23,861,136,0.25,0.67
ECGFiveDays,0.53,0.043,100,99.3031,23,861,136,0.25,0.67
ECGFiveDays,0.49,0.046,100,99.0708,23,861,136,0.25,0.67
ECGFiveDays,0.48,0.044,100,99.6516,23,861,136,0.25,0.67
ECGFiveDays,0.64,0.046,100,96.8641,23,861,136,0.25,0.67
ECGFiveDays,0.66,0.046,100,98.374,23,861,136,0.25,0.67
ECGFiveDays,0.31,0.026,100,96.3995,23,861,136,0.25,0.67
ECGFiveDays,0.35,0.026,100,97.0964,23,861,136,0.25,0.67
ECGFiveDays,0.33,0.027,100,98.2578,23,861,136,0.25,0.67
ECGFiveDays,0.33,0.027,100,97.3287,23,861,136,0.25,0.67
ECGFiveDays,0.36,0.027,100,99.3031,23,861,136,0.25,0.67
ECGFiveDays,0.34,0.027,100,99.0708,23,861,136,0.25,0.67
ECGFiveDays,0.39,0.026,100,99.3031,23,861,136,0.25,0.67
ECGFiveDays,0.45,0.027,100,99.4193,23,861,136,0.25,0.67
ECGFiveDays,0.44,0.045,100,99.4193,23,861,136,0.25,0.67
ECGFiveDays,0.49,0.046,100,97.4448,23,861,136,0.25,0.67
ECGFiveDays,0.65,0.043,100,96.1672,23,861,136,0.25,0.67
ECGFiveDays,0.5,0.046,100,98.0256,23,861,136,0.25,0.67
ECGFiveDays,0.59,0.046,100,99.3031,23,861,136,0.25,0.67
ECGFiveDays,0.32,0.027,100,96.1672,23,861,136,0.25,0.67
ECGFiveDays,0.34,0.026,100,99.187,23,861,136,0.25,0.67
ECGFiveDays,0.33,0.026,100,99.187,23,861,136,0.25,0.67
ECGFiveDays,0.38,0.026,100,99.0708,23,861,136,0.25,0.67
ECGFiveDays,0.66,0.047,100,97.6771,23,861,136,0.25,0.67
ECGFiveDays,0.33,0.026,100,98.7224,23,861,136,0.25,0.67
ECGFiveDays,0.31,0.026,100,98.1417,23,861,136,0.25,0.67
ECGFiveDays,0.35,0.025,100,98.6063,23,861,136,0.25,0.67
ECGFiveDays,0.34,0.026,100,95.5865,23,861,136,0.25,0.67
ECGFiveDays,0.34,0.027,100,99.4193,23,861,136,0.25,0.67
ECGFiveDays,0.47,0.045,100,96.0511,23,861,136,0.25,0.67
ECGFiveDays,0.5,0.046,100,95.7027,23,861,136,0.25,0.67
ECGFiveDays,0.55,0.045,100,99.0708,23,861,136,0.25,0.67
ECGFiveDays,0.65,0.044,100,97.6771,23,861,136,0.25,0.67
ECGFiveDays,0.76,0.047,100,96.0511,23,861,136,0.25,0.67
ECGFiveDays,0.82,0.045,100,98.7224,23,861,136,0.25,0.67
ECGFiveDays,0.32,0.027,100,96.1672,23,861,136,0.25,0.67
FaceAll,535.97,0.16,100,58.2249,560,1690,131,0.25,0.67
FaceAll,634.01,0.167,100,60.1183,560,1690,131,0.25,0.67
FaceAll,906.46,0.269,100,62.2485,560,1690,131,0.25,0.67
FaceAll,950,0.16,100,62.1302,560,1690,131,0.25,0.67
FaceAll,973.48,0.145,100,63.1953,560,1690,131,0.25,0.67
FaceAll,912.62,0.178,100,60.355,560,1690,131,0.25,0.67
FaceAll,945.75,0.158,100,61.4201,560,1690,131,0.25,0.67
FaceAll,1004.57,0.151,100,62.7219,560,1690,131,0.25,0.67
FaceAll,968.83,0.293,100,62.8994,560,1690,131,0.25,0.67
FaceAll,959.57,0.281,100,64.7929,560,1690,131,0.25,0.67
FaceAll,905.37,0.136,100,62.8402,560,1690,131,0.25,0.67
FaceAll,931.26,0.299,100,61.8935,560,1690,131,0.25,0.67
FaceAll,1045.26,0.154,100,62.5444,560,1690,131,0.25,0.67
FaceAll,1122.11,0.157,100,61.9527,560,1690,131,0.25,0.67
FaceAll,1107.55,0.258,100,59.5266,560,1690,131,0.25,0.67
FaceAll,1118.55,0.293,100,65.1479,560,1690,131,0.25,0.67
FaceAll,1147.16,0.169,100,60.9467,560,1690,131,0.25,0.67
FaceAll,1180.88,0.161,100,63.8462,560,1690,131,0.25,0.67
FaceAll,1102.09,0.151,100,63.1361,560,1690,131,0.25,0.67
FaceAll,1079.23,0.28,100,62.1302,560,1690,131,0.25,0.67
FaceAll,1156.16,0.176,100,60.0592,560,1690,131,0.25,0.67
FaceAll,1068.59,0.164,100,60.2959,560,1690,131,0.25,0.67
FaceAll,1230.78,0.166,100,62.426,560,1690,131,0.25,0.67
FaceAll,1235.75,0.283,100,62.6627,560,1690,131,0.25,0.67
FaceAll,1177.13,0.165,100,62.6036,560,1690,131,0.25,0.67
FaceAll,1207.01,0.299,100,59.645,560,1690,131,0.25,0.67
FaceAll,1215.28,0.288,100,67.6923,560,1690,131,0.25,0.67
FaceAll,1301.65,0.18,100,60.8284,560,1690,131,0.25,0.67
FaceAll,1253.41,0.169,100,61.8935,560,1690,131,0.25,0.67
FaceAll,1372.41,0.302,100,57.4556,560,1690,131,0.25,0.67
FaceAll,1367.6,0.173,100,60.0592,560,1690,131,0.25,0.67
FaceAll,1415.7,0.168,100,60.1775,560,1690,131,0.25,0.67
FaceAll,1499.55,0.159,100,61.7751,560,1690,131,0.25,0.67
FaceAll,1533.32,0.161,100,64.0828,560,1690,131,0.25,0.67
FaceAll,1543.06,0.161,100,61.1243,560,1690,131,0.25,0.67
FaceAll,1525.45,0.169,100,62.3669,560,1690,131,0.25,0.67
FaceAll,1503.57,0.159,100,61.0059,560,1690,131,0.25,0.67
FaceAll,1512.73,0.16,100,58.4615,560,1690,131,0.25,0.67
FaceAll,1530.78,0.165,100,59.5266,560,1690,131,0.25,0.67
FaceAll,1636.78,0.157,100,61.5976,560,1690,131,0.25,0.67
FaceAll,1670.53,0.155,100,60.2367,560,1690,131,0.25,0.67
FaceAll,1740.78,0.167,100,61.5385,560,1690,131,0.25,0.67
FaceAll,1778.31,0.165,100,59.8225,560,1690,131,0.25,0.67
FaceAll,1764.31,0.178,100,61.0059,560,1690,131,0.25,0.67
FaceAll,1776.67,0.152,100,66.8047,560,1690,131,0.25,0.67
FaceAll,1925.23,0.285,100,62.3077,560,1690,131,0.25,0.67
FaceAll,1890.26,0.167,100,60.5917,560,1690,131,0.25,0.67
FaceAll,1930.81,0.282,100,64.142,560,1690,131,0.25,0.67
FaceAll,1852.81,0.159,100,61.4201,560,1690,131,0.25,0.67
FaceAll,1940.67,0.167,100,63.9053,560,1690,131,0.25,0.67
FaceAll,2001.54,0.157,100,62.6036,560,1690,131,0.25,0.67
FaceAll,2001.98,0.288,100,62.4852,560,1690,131,0.25,0.67
FaceAll,1889.85,0.172,100,60.2959,560,1690,131,0.25,0.67
FaceAll,1957.91,0.173,100,61.4793,560,1690,131,0.25,0.67
FaceAll,1926.89,0.158,100,62.6627,560,1690,131,0.25,0.67
FaceAll,2045.36,0.297,100,63.8462,560,1690,131,0.25,0.67
FaceAll,2014.67,0.298,100,61.716,560,1690,131,0.25,0.67
FaceAll,2028.51,0.153,100,61.9527,560,1690,131,0.25,0.67
FaceAll,2105.97,0.168,100,62.1302,560,1690,131,0.25,0.67
FaceAll,2157.4,0.163,100,59.5266,560,1690,131,0.25,0.67
FaceAll,2242.44,0.245,100,61.2426,560,1690,131,0.25,0.67
FaceAll,2314.62,0.154,100,60.2959,560,1690,131,0.25,0.67
FaceAll,2300.48,0.27,100,63.7278,560,1690,131,0.25,0.67
FaceAll,2208.11,0.286,100,60.5325,560,1690,131,0.25,0.67
FaceAll,2396.08,0.174,100,60.5325,560,1690,131,0.25,0.67
FaceAll,2370.31,0.164,100,60.8876,560,1690,131,0.25,0.67
FaceAll,2448.22,0.161,100,62.3669,560,1690,131,0.25,0.67
FaceAll,2301.81,0.164,100,63.6686,560,1690,131,0.25,0.67
FaceAll,2539.36,0.167,100,60.8284,560,1690,131,0.25,0.67
FaceAll,2503.91,0.301,100,61.5385,560,1690,131,0.25,0.67
FaceAll,2712.96,0.269,100,63.1361,560,1690,131,0.25,0.67
FaceAll,2702.21,0.27,100,65.2663,560,1690,131,0.25,0.67
FaceAll,2747.3,0.287,100,61.8343,560,1690,131,0.25,0.67
FaceAll,2746.35,0.164,100,60.7101,560,1690,131,0.25,0.67
FaceAll,2848.66,0.27,100,60,560,1690,131,0.25,0.67
FaceAll,2720.65,0.283,100,63.6095,560,1690,131,0.25,0.67
FaceAll,2851.19,0.297,100,60.7692,560,1690,131,0.25,0.67
FaceAll,2867.35,0.162,100,63.2544,560,1690,131,0.25,0.67
FaceAll,2962.8,0.153,100,61.0059,560,1690,131,0.25,0.67
FaceAll,2877.79,0.152,100,63.1953,560,1690,131,0.25,0.67
FaceAll,2925.1,0.16,100,58.8757,560,1690,131,0.25,0.67
FaceAll,3051.45,0.284,100,64.142,560,1690,131,0.25,0.67
FaceAll,3060.23,0.312,100,61.0651,560,1690,131,0.25,0.67
FaceAll,3165.64,0.163,100,59.5858,560,1690,131,0.25,0.67
FaceAll,3133.86,0.167,100,61.0651,560,1690,131,0.25,0.67
FaceAll,3161.8,0.303,100,61.4793,560,1690,131,0.25,0.67
FaceAll,3204.01,0.164,100,64.0237,560,1690,131,0.25,0.67
FaceAll,3211.3,0.173,100,60.4734,560,1690,131,0.25,0.67
FaceAll,3291.43,0.275,100,58.9349,560,1690,131,0.25,0.67
FaceAll,3386.85,0.169,100,58.9349,560,1690,131,0.25,0.67
FaceAll,3488.12,0.286,100,60.1183,560,1690,131,0.25,0.67
FaceAll,3540.83,0.169,100,59.8225,560,1690,131,0.25,0.67
FaceAll,3624.01,0.282,100,61.9527,560,1690,131,0.25,0.67
FaceAll,3865.57,0.292,100,63.6095,560,1690,131,0.25,0.67
FaceAll,4113.48,0.18,100,60.5325,560,1690,131,0.25,0.67
FaceAll,4457.57,0.165,100,60.2367,560,1690,131,0.25,0.67
FaceAll,4614.94,0.282,100,61.0651,560,1690,131,0.25,0.67
FaceAll,4924.32,0.162,100,58.9941,560,1690,131,0.25,0.67
FaceAll,5324.43,0.163,100,64.0237,560,1690,131,0.25,0.67
FaceAll,15736.26,0.172,100,59.8225,560,1690,131,0.25,0.67
FaceFour,4.33,0.052,100,79.5455,24,88,350,0.25,0.67
FaceFour,4.57,0.065,100,70.4545,24,88,350,0.25,0.67
FaceFour,4.1,0.04,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.67,0.057,100,73.8636,24,88,350,0.25,0.67
FaceFour,4.37,0.045,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.38,0.062,100,69.3182,24,88,350,0.25,0.67
FaceFour,4.18,0.05,100,85.2273,24,88,350,0.25,0.67
FaceFour,4.63,0.058,100,87.5,24,88,350,0.25,0.67
FaceFour,4.16,0.049,100,87.5,24,88,350,0.25,0.67
FaceFour,4.18,0.055,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.23,0.046,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.57,0.048,100,75,24,88,350,0.25,0.67
FaceFour,4.11,0.061,100,73.8636,24,88,350,0.25,0.67
FaceFour,4.13,0.045,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.38,0.048,100,90.9091,24,88,350,0.25,0.67
FaceFour,4.53,0.041,100,78.4091,24,88,350,0.25,0.67
FaceFour,4.13,0.052,100,64.7727,24,88,350,0.25,0.67
FaceFour,4.31,0.047,100,85.2273,24,88,350,0.25,0.67
FaceFour,4.25,0.065,100,70.4545,24,88,350,0.25,0.67
FaceFour,4.44,0.054,100,76.1364,24,88,350,0.25,0.67
FaceFour,4.29,0.066,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.26,0.064,100,82.9545,24,88,350,0.25,0.67
FaceFour,4.1,0.048,100,70.4545,24,88,350,0.25,0.67
FaceFour,4.59,0.043,100,76.1364,24,88,350,0.25,0.67
FaceFour,4.23,0.063,100,70.4545,24,88,350,0.25,0.67
FaceFour,4.3,0.047,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.26,0.067,100,77.2727,24,88,350,0.25,0.67
FaceFour,4.49,0.044,100,78.4091,24,88,350,0.25,0.67
FaceFour,4.37,0.067,100,75,24,88,350,0.25,0.67
FaceFour,4.38,0.05,100,77.2727,24,88,350,0.25,0.67
FaceFour,4.07,0.05,100,70.4545,24,88,350,0.25,0.67
FaceFour,4.52,0.044,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.4,0.067,100,75,24,88,350,0.25,0.67
FaceFour,4.16,0.055,100,76.1364,24,88,350,0.25,0.67
FaceFour,4.12,0.054,100,70.4545,24,88,350,0.25,0.67
FaceFour,4.08,0.043,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.47,0.039,100,78.4091,24,88,350,0.25,0.67
FaceFour,4.31,0.059,100,82.9545,24,88,350,0.25,0.67
FaceFour,4.25,0.058,100,88.6364,24,88,350,0.25,0.67
FaceFour,4.18,0.051,100,79.5455,24,88,350,0.25,0.67
FaceFour,4.19,0.051,100,70.4545,24,88,350,0.25,0.67
FaceFour,4.47,0.039,100,81.8182,24,88,350,0.25,0.67
FaceFour,4.31,0.043,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.08,0.052,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.17,0.045,100,69.3182,24,88,350,0.25,0.67
FaceFour,4.33,0.039,100,79.5455,24,88,350,0.25,0.67
FaceFour,4.49,0.056,100,82.9545,24,88,350,0.25,0.67
FaceFour,4.23,0.066,100,72.7273,24,88,350,0.25,0.67
FaceFour,4.25,0.055,100,64.7727,24,88,350,0.25,0.67
FaceFour,4.38,0.045,100,90.9091,24,88,350,0.25,0.67
FaceFour,4.24,0.068,100,79.5455,24,88,350,0.25,0.67
FaceFour,4.62,0.048,100,65.9091,24,88,350,0.25,0.67
FaceFour,4.23,0.047,100,65.9091,24,88,350,0.25,0.67
FaceFour,4.16,0.06,100,73.8636,24,88,350,0.25,0.67
FaceFour,4.27,0.068,100,71.5909,24,88,350,0.25,0.67
FaceFour,4.36,0.058,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.55,0.056,100,78.4091,24,88,350,0.25,0.67
FaceFour,4.18,0.048,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.2,0.049,100,87.5,24,88,350,0.25,0.67
FaceFour,4.25,0.062,100,87.5,24,88,350,0.25,0.67
FaceFour,4.21,0.057,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.24,0.06,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.48,0.053,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.09,0.056,100,73.8636,24,88,350,0.25,0.67
FaceFour,4.14,0.04,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.24,0.049,100,87.5,24,88,350,0.25,0.67
FaceFour,4.19,0.038,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.32,0.07,100,68.1818,24,88,350,0.25,0.67
FaceFour,4.49,0.059,100,79.5455,24,88,350,0.25,0.67
FaceFour,4.09,0.054,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.29,0.055,100,87.5,24,88,350,0.25,0.67
FaceFour,4.32,0.056,100,90.9091,24,88,350,0.25,0.67
FaceFour,4.33,0.066,100,68.1818,24,88,350,0.25,0.67
FaceFour,4.13,0.046,100,87.5,24,88,350,0.25,0.67
FaceFour,4.26,0.053,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.51,0.041,100,86.3636,24,88,350,0.25,0.67
FaceFour,3.96,0.052,100,62.5,24,88,350,0.25,0.67
FaceFour,4.21,0.043,100,90.9091,24,88,350,0.25,0.67
FaceFour,4.23,0.052,100,68.1818,24,88,350,0.25,0.67
FaceFour,2.48,0.037,100,87.5,24,88,350,0.25,0.67
FaceFour,4.08,0.055,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.31,0.048,100,88.6364,24,88,350,0.25,0.67
FaceFour,4.41,0.065,100,75,24,88,350,0.25,0.67
FaceFour,4.62,0.057,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.33,0.068,100,73.8636,24,88,350,0.25,0.67
FaceFour,4.12,0.039,100,77.2727,24,88,350,0.25,0.67
FaceFour,4.23,0.063,100,88.6364,24,88,350,0.25,0.67
FaceFour,2.47,0.031,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.09,0.056,100,72.7273,24,88,350,0.25,0.67
FaceFour,4.29,0.061,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.24,0.049,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.22,0.063,100,72.7273,24,88,350,0.25,0.67
FaceFour,4.34,0.047,100,87.5,24,88,350,0.25,0.67
FaceFour,4.91,0.047,100,86.3636,24,88,350,0.25,0.67
FaceFour,4.07,0.049,100,82.9545,24,88,350,0.25,0.67
FaceFour,4.12,0.044,100,89.7727,24,88,350,0.25,0.67
FaceFour,4.51,0.052,100,90.9091,24,88,350,0.25,0.67
FaceFour,2.48,0.028,100,85.2273,24,88,350,0.25,0.67
FaceFour,4.16,0.061,100,84.0909,24,88,350,0.25,0.67
FaceFour,4.34,0.068,100,70.4545,24,88,350,0.25,0.67
FacesUCR,304.66,0.467,100,63.2195,200,2050,131,0.25,0.67
FacesUCR,490.96,0.457,100,69.3659,200,2050,131,0.25,0.67
FacesUCR,572.71,0.463,100,65.561,200,2050,131,0.25,0.67
FacesUCR,691.53,0.455,100,69.5122,200,2050,131,0.25,0.67
FacesUCR,789.17,0.497,100,65.0732,200,2050,131,0.25,0.67
FacesUCR,841.19,0.495,100,61.4634,200,2050,131,0.25,0.67
FacesUCR,919.8,0.453,100,68.1463,200,2050,131,0.25,0.67
FacesUCR,1014.86,0.434,100,64.4878,200,2050,131,0.25,0.67
FacesUCR,1001.83,0.443,100,67.6585,200,2050,131,0.25,0.67
FacesUCR,1191.65,0.465,100,63.3659,200,2050,131,0.25,0.67
FacesUCR,982.53,0.473,100,69.9512,200,2050,131,0.25,0.67
FacesUCR,1148.77,0.45,100,69.0732,200,2050,131,0.25,0.67
FacesUCR,1627.89,0.464,100,70.2927,200,2050,131,0.25,0.67
FacesUCR,1579.49,0.279,100,70.1951,200,2050,131,0.25,0.67
FacesUCR,1635.57,0.442,100,62.5854,200,2050,131,0.25,0.67
FacesUCR,1746.24,0.283,100,70.5854,200,2050,131,0.25,0.67
FacesUCR,1780.74,0.497,100,69.0732,200,2050,131,0.25,0.67
FacesUCR,1804.01,0.455,100,66.9268,200,2050,131,0.25,0.67
FacesUCR,2109.59,0.5,100,69.0244,200,2050,131,0.25,0.67
FacesUCR,1887.09,0.48,100,66.3902,200,2050,131,0.25,0.67
FacesUCR,1565.48,0.47,100,67.2195,200,2050,131,0.25,0.67
FacesUCR,2260.45,0.506,100,69.0732,200,2050,131,0.25,0.67
FacesUCR,2279.51,0.479,100,68.0488,200,2050,131,0.25,0.67
FacesUCR,1606.73,0.441,100,65.2195,200,2050,131,0.25,0.67
FacesUCR,2770.41,0.479,100,71.7561,200,2050,131,0.25,0.67
FacesUCR,2333.28,0.505,100,63.0244,200,2050,131,0.25,0.67
FacesUCR,831.85,0.493,100,67.9512,200,2050,131,0.25,0.67
FacesUCR,1897.98,0.262,100,68.7317,200,2050,131,0.25,0.67
FacesUCR,1476.59,0.493,100,68.2439,200,2050,131,0.25,0.67
FacesUCR,1472.81,0.255,100,67.9512,200,2050,131,0.25,0.67
FacesUCR,2264.25,0.489,100,65.8537,200,2050,131,0.25,0.67
FacesUCR,2275,0.463,100,62.0976,200,2050,131,0.25,0.67
FacesUCR,2819.1,0.482,100,60.5366,200,2050,131,0.25,0.67
FacesUCR,1216.42,0.456,100,68,200,2050,131,0.25,0.67
FacesUCR,1148.62,0.471,100,68.0488,200,2050,131,0.25,0.67
FacesUCR,2593.92,0.45,100,70.1463,200,2050,131,0.25,0.67
FacesUCR,690.38,0.479,100,68.2439,200,2050,131,0.25,0.67
FacesUCR,982.44,0.27,100,65.8049,200,2050,131,0.25,0.67
FacesUCR,2210,0.262,100,64.1463,200,2050,131,0.25,0.67
FacesUCR,2178.63,0.454,100,68.5854,200,2050,131,0.25,0.67
FacesUCR,671.22,0.471,100,66.5366,200,2050,131,0.25,0.67
FacesUCR,2611.38,0.439,100,62.4878,200,2050,131,0.25,0.67
FacesUCR,2680.31,0.449,100,68.4878,200,2050,131,0.25,0.67
FacesUCR,2036.59,0.467,100,65.6098,200,2050,131,0.25,0.67
FacesUCR,2248.83,0.466,100,62.878,200,2050,131,0.25,0.67
FacesUCR,2330.35,0.511,100,65.0244,200,2050,131,0.25,0.67
FacesUCR,4595.49,0.478,100,65.0244,200,2050,131,0.25,0.67
FacesUCR,1938.99,0.471,100,69.6585,200,2050,131,0.25,0.67
FacesUCR,830.86,0.468,100,68,200,2050,131,0.25,0.67
FacesUCR,892.63,0.271,100,65.7561,200,2050,131,0.25,0.67
FacesUCR,2255.26,0.266,100,62.8293,200,2050,131,0.25,0.67
FacesUCR,431.3,0.486,100,72,200,2050,131,0.25,0.67
FacesUCR,1032.28,0.249,100,64.5366,200,2050,131,0.25,0.67
FacesUCR,2716.34,0.471,100,69.0732,200,2050,131,0.25,0.67
FacesUCR,1038.63,0.465,100,62.3415,200,2050,131,0.25,0.67
FacesUCR,2403.11,0.512,100,69.9024,200,2050,131,0.25,0.67
FacesUCR,2132.21,0.252,100,70.439,200,2050,131,0.25,0.67
FacesUCR,457.44,0.49,100,67.0244,200,2050,131,0.25,0.67
FacesUCR,462.04,0.496,100,63.8049,200,2050,131,0.25,0.67
FacesUCR,2259.47,0.499,100,68.6829,200,2050,131,0.25,0.67
FacesUCR,2296.43,0.464,100,70.6341,200,2050,131,0.25,0.67
FacesUCR,4467.34,0.458,100,68.2927,200,2050,131,0.25,0.67
FacesUCR,2700.57,0.48,100,63.9024,200,2050,131,0.25,0.67
FacesUCR,2900.68,0.499,100,69.3659,200,2050,131,0.25,0.67
FacesUCR,846.64,0.253,100,72.2927,200,2050,131,0.25,0.67
FacesUCR,912.5,0.25,100,65.2683,200,2050,131,0.25,0.67
FacesUCR,2314.48,0.456,100,65.0244,200,2050,131,0.25,0.67
FacesUCR,2478.98,0.477,100,67.2195,200,2050,131,0.25,0.67
FacesUCR,2253.83,0.478,100,65.5122,200,2050,131,0.25,0.67
FacesUCR,4135.26,0.398,100,70.3902,200,2050,131,0.25,0.67
FacesUCR,5162.93,0.509,100,60.3902,200,2050,131,0.25,0.67
FacesUCR,5835.95,0.438,100,68.4878,200,2050,131,0.25,0.67
FacesUCR,2605.67,0.452,100,65.2195,200,2050,131,0.25,0.67
FacesUCR,1007.66,0.491,100,66.0976,200,2050,131,0.25,0.67
FacesUCR,632.79,0.444,100,67.2195,200,2050,131,0.25,0.67
FacesUCR,2303.25,0.455,100,64.3902,200,2050,131,0.25,0.67
FacesUCR,5065,0.477,100,61.2195,200,2050,131,0.25,0.67
FacesUCR,2306.89,0.443,100,70.6829,200,2050,131,0.25,0.67
FacesUCR,2796.6,0.471,100,69.2683,200,2050,131,0.25,0.67
FacesUCR,6200.82,0.468,100,66.9268,200,2050,131,0.25,0.67
FacesUCR,1032.42,0.466,100,65.561,200,2050,131,0.25,0.67
FacesUCR,5021.2,0.487,100,70.0488,200,2050,131,0.25,0.67
FacesUCR,2601.82,0.492,100,68.9268,200,2050,131,0.25,0.67
FacesUCR,2568.25,0.464,100,65.561,200,2050,131,0.25,0.67
FacesUCR,2940.54,0.481,100,63.122,200,2050,131,0.25,0.67
FacesUCR,5126.78,0.447,100,68.8293,200,2050,131,0.25,0.67
FacesUCR,2237.3,0.481,100,67.0244,200,2050,131,0.25,0.67
FacesUCR,2181.86,0.482,100,63.4146,200,2050,131,0.25,0.67
FacesUCR,2627.85,0.268,100,67.122,200,2050,131,0.25,0.67
FacesUCR,3203.64,0.439,100,66.3415,200,2050,131,0.25,0.67
FacesUCR,2747.7,0.442,100,67.5122,200,2050,131,0.25,0.67
FacesUCR,2521.04,0.283,100,64.6829,200,2050,131,0.25,0.67
FacesUCR,2304.77,0.463,100,66.3415,200,2050,131,0.25,0.67
FacesUCR,2848.8,0.462,100,58.878,200,2050,131,0.25,0.67
FacesUCR,2750.06,0.485,100,68.5366,200,2050,131,0.25,0.67
FacesUCR,4643.45,0.889,100,71.122,200,2050,131,0.25,0.67
FacesUCR,4445.17,0.481,100,67.2683,200,2050,131,0.25,0.67
FacesUCR,5683.84,0.462,100,63.2683,200,2050,131,0.25,0.67
FacesUCR,5937.27,0.454,100,68.0976,200,2050,131,0.25,0.67
FacesUCR,6327.75,0.457,100,66.9268,200,2050,131,0.25,0.67
FISH,4110.49,0.19,100,75.4286,175,175,463,0.25,0.67
FISH,3319.02,0.133,100,78.8571,175,175,463,0.25,0.67
FISH,2998.82,0.214,100,79.4286,175,175,463,0.25,0.67
FISH,5144.64,0.178,100,77.1429,175,175,463,0.25,0.67
FISH,5237.8,0.285,100,78.2857,175,175,463,0.25,0.67
FISH,6061.88,0.233,100,81.1429,175,175,463,0.25,0.67
FISH,5234.41,0.233,100,80,175,175,463,0.25,0.67
FISH,3200.6,0.192,100,81.1429,175,175,463,0.25,0.67
FISH,3641.1,0.1,100,76,175,175,463,0.25,0.67
FISH,5395.59,0.141,100,81.1429,175,175,463,0.25,0.67
FISH,3554.31,0.12,100,71.4286,175,175,463,0.25,0.67
FISH,3351.15,0.155,100,80,175,175,463,0.25,0.67
FISH,5586.2,0.256,100,80,175,175,463,0.25,0.67
FISH,5896.88,0.277,100,78.2857,175,175,463,0.25,0.67
FISH,4133.1,0.138,100,73.7143,175,175,463,0.25,0.67
FISH,2986.87,0.22,100,80.5714,175,175,463,0.25,0.67
FISH,3300.15,0.201,100,78.8571,175,175,463,0.25,0.67
FISH,6821.87,0.247,100,85.1429,175,175,463,0.25,0.67
FISH,4903.32,0.182,100,72.5714,175,175,463,0.25,0.67
FISH,3927.36,0.23,100,80,175,175,463,0.25,0.67
FISH,2499.35,0.12,100,73.1429,175,175,463,0.25,0.67
FISH,5160.24,0.282,100,81.7143,175,175,463,0.25,0.67
FISH,3890.78,0.207,100,77.7143,175,175,463,0.25,0.67
FISH,4340,0.203,100,79.4286,175,175,463,0.25,0.67
FISH,3407.77,0.183,100,85.1429,175,175,463,0.25,0.67
FISH,5540.8,0.21,100,78.2857,175,175,463,0.25,0.67
FISH,4143.59,0.13,100,78.8571,175,175,463,0.25,0.67
FISH,9018.12,0.264,100,71.4286,175,175,463,0.25,0.67
FISH,4423.78,0.287,100,84,175,175,463,0.25,0.67
FISH,3353.84,0.19,100,76.5714,175,175,463,0.25,0.67
FISH,4134.19,0.192,100,72,175,175,463,0.25,0.67
FISH,7369.92,0.242,100,81.1429,175,175,463,0.25,0.67
FISH,3650.77,0.145,100,77.7143,175,175,463,0.25,0.67
FISH,7981.82,0.183,100,81.1429,175,175,463,0.25,0.67
FISH,3729.48,0.11,100,78.2857,175,175,463,0.25,0.67
FISH,5290.03,0.228,100,81.1429,175,175,463,0.25,0.67
FISH,3364.15,0.109,100,84.5714,175,175,463,0.25,0.67
FISH,5279.83,0.172,100,78.2857,175,175,463,0.25,0.67
FISH,7031.46,0.24,100,73.1429,175,175,463,0.25,0.67
FISH,5078.26,0.293,100,77.1429,175,175,463,0.25,0.67
FISH,3139.07,0.113,100,73.1429,175,175,463,0.25,0.67
FISH,3238.74,0.216,100,79.4286,175,175,463,0.25,0.67
FISH,5345.95,0.232,100,82.8571,175,175,463,0.25,0.67
FISH,3287.15,0.177,100,80,175,175,463,0.25,0.67
FISH,4294.29,0.15,100,79.4286,175,175,463,0.25,0.67
